locus_tag	ftype	length_bp	gene	EC_number	COG	product
IBMGGBPB_01592	CDS	1302	kgtP			Alpha-ketoglutarate permease
IBMGGBPB_01593	CDS	456				hypothetical protein
IBMGGBPB_01594	CDS	522				hypothetical protein
IBMGGBPB_01595	CDS	624				hypothetical protein
IBMGGBPB_01596	CDS	258				hypothetical protein
IBMGGBPB_01597	CDS	339				hypothetical protein
IBMGGBPB_01598	CDS	615				hypothetical protein
IBMGGBPB_01599	CDS	486				hypothetical protein
IBMGGBPB_01600	CDS	420				hypothetical protein
IBMGGBPB_01601	CDS	303				hypothetical protein
IBMGGBPB_01602	CDS	351				hypothetical protein
IBMGGBPB_01603	CDS	495				hypothetical protein
IBMGGBPB_01604	CDS	1734				hypothetical protein
IBMGGBPB_01605	CDS	183				hypothetical protein
IBMGGBPB_01606	CDS	1242				hypothetical protein
IBMGGBPB_01607	CDS	651				hypothetical protein
IBMGGBPB_01608	CDS	111				hypothetical protein
IBMGGBPB_01609	CDS	1119				hypothetical protein
IBMGGBPB_01610	CDS	201				hypothetical protein
IBMGGBPB_01611	CDS	324				hypothetical protein
IBMGGBPB_01612	CDS	405				hypothetical protein
IBMGGBPB_01613	CDS	513				hypothetical protein
IBMGGBPB_01614	CDS	561				hypothetical protein
IBMGGBPB_01615	CDS	165				hypothetical protein
IBMGGBPB_01616	CDS	1497				hypothetical protein
IBMGGBPB_01617	CDS	357				hypothetical protein
IBMGGBPB_01618	CDS	327				hypothetical protein
IBMGGBPB_01619	CDS	1932				hypothetical protein
IBMGGBPB_01620	CDS	1341				hypothetical protein
IBMGGBPB_01621	CDS	1059				hypothetical protein
IBMGGBPB_01622	CDS	534				hypothetical protein
IBMGGBPB_01623	CDS	414				hypothetical protein
IBMGGBPB_01624	CDS	639				hypothetical protein
IBMGGBPB_01625	CDS	393				hypothetical protein
IBMGGBPB_01626	CDS	588				hypothetical protein
IBMGGBPB_01627	CDS	384				hypothetical protein
IBMGGBPB_01628	CDS	1098				hypothetical protein
IBMGGBPB_01629	CDS	570				hypothetical protein
IBMGGBPB_01630	CDS	150				hypothetical protein
IBMGGBPB_01631	CDS	1008				hypothetical protein
IBMGGBPB_01632	CDS	420	umuD	3.4.21.-	COG1974	Protein UmuD
IBMGGBPB_01633	CDS	1269	umuC		COG0389	Protein UmuC
IBMGGBPB_01634	CDS	213	cspJ			Cold shock-like protein CspJ
IBMGGBPB_01635	CDS	1197	ompN_1		COG3203	Outer membrane porin N
IBMGGBPB_01636	CDS	300	yedR			Inner membrane protein YedR
IBMGGBPB_01637	CDS	696	yedJ		COG1418	putative protein YedJ
IBMGGBPB_01638	CDS	1431	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
IBMGGBPB_01639	CDS	471	vsr	3.1.-.-	COG3727	Very short patch repair protein
IBMGGBPB_01640	CDS	921	yedA			putative inner membrane transporter YedA
IBMGGBPB_01641	CDS	912	yedI		COG2354	Inner membrane protein YedI
IBMGGBPB_01642	CDS	186				hypothetical protein
IBMGGBPB_01643	CDS	1713	dgcQ	2.7.7.65		putative diguanylate cyclase DgcQ
IBMGGBPB_01644	CDS	816	yedP	3.1.3.70	COG3769	Mannosyl-3-phosphoglycerate phosphatase
IBMGGBPB_01645	CDS	228				hypothetical protein
IBMGGBPB_01646	CDS	195	dsrB			Protein DsrB
IBMGGBPB_01647	CDS	624	rcsA_1		COG2771	Transcriptional regulatory protein RcsA
IBMGGBPB_01648	CDS	795	fliR		COG1684	Flagellar biosynthetic protein FliR
IBMGGBPB_01649	CDS	270	fliQ		COG1987	Flagellar biosynthetic protein FliQ
IBMGGBPB_01650	CDS	738	fliP		COG1338	Flagellar biosynthetic protein FliP
IBMGGBPB_01651	CDS	378	fliO		COG3190	Flagellar protein FliO
IBMGGBPB_01652	CDS	414	fliN		COG1886	Flagellar motor switch protein FliN
IBMGGBPB_01653	CDS	1005	fliM		COG1868	Flagellar motor switch protein FliM
IBMGGBPB_01654	CDS	468				hypothetical protein
IBMGGBPB_01655	CDS	1218	fliK		COG3144	Flagellar hook-length control protein
IBMGGBPB_01656	CDS	444	fliJ		COG2882	Flagellar FliJ protein
IBMGGBPB_01657	CDS	1371	fliI	7.1.2.2	COG1157	Flagellum-specific ATP synthase
IBMGGBPB_01658	CDS	708	fliH		COG1317	Flagellar assembly protein FliH
IBMGGBPB_01659	CDS	996	fliG		COG1536	Flagellar motor switch protein FliG
IBMGGBPB_01660	CDS	1683	fliF		COG1766	Flagellar M-ring protein
IBMGGBPB_01661	CDS	315	fliE		COG1677	Flagellar hook-basal body complex protein FliE
IBMGGBPB_01662	CDS	234	yedF		COG0425	Putative sulfur carrier protein YedF
IBMGGBPB_01663	CDS	1206				hypothetical protein
IBMGGBPB_01664	CDS	426				hypothetical protein
IBMGGBPB_01665	CDS	1485	amyA	3.2.1.1	COG0366	Cytoplasmic alpha-amylase
IBMGGBPB_01666	CDS	369	fliT			Flagellar protein FliT
IBMGGBPB_01667	CDS	408	fliS		COG1516	Flagellar secretion chaperone FliS
IBMGGBPB_01668	CDS	1404	fliD		COG1345	Flagellar hook-associated protein 2
IBMGGBPB_01669	CDS	231				hypothetical protein
IBMGGBPB_01670	CDS	102				hypothetical protein
IBMGGBPB_01671	CDS	1785	sspH2_1	2.3.2.27	COG4886	E3 ubiquitin-protein ligase SspH2
IBMGGBPB_01672	CDS	597	sspH2_2	2.3.2.27	COG4886	E3 ubiquitin-protein ligase SspH2
IBMGGBPB_01673	CDS	696				hypothetical protein
IBMGGBPB_01674	CDS	243				hypothetical protein
IBMGGBPB_01675	CDS	3363				hypothetical protein
IBMGGBPB_01676	CDS	507				hypothetical protein
IBMGGBPB_01677	CDS	738				hypothetical protein
IBMGGBPB_01678	CDS	699				hypothetical protein
IBMGGBPB_01679	CDS	330				hypothetical protein
IBMGGBPB_01680	CDS	1797				hypothetical protein
IBMGGBPB_01681	CDS	696				hypothetical protein
IBMGGBPB_01682	CDS	243				hypothetical protein
IBMGGBPB_01683	CDS	3351				hypothetical protein
IBMGGBPB_01684	CDS	543				hypothetical protein
IBMGGBPB_01685	CDS	738				hypothetical protein
IBMGGBPB_01686	CDS	696				hypothetical protein
IBMGGBPB_01687	CDS	534	sodC1	1.15.1.1	COG2032	Superoxide dismutase [Cu-Zn] 1
IBMGGBPB_01688	CDS	498	ail_1		COG3637	Attachment invasion locus protein
IBMGGBPB_01689	CDS	333				hypothetical protein
IBMGGBPB_01690	CDS	1794				hypothetical protein
IBMGGBPB_01691	CDS	615				hypothetical protein
IBMGGBPB_01692	CDS	243				hypothetical protein
IBMGGBPB_01693	CDS	2373				hypothetical protein
IBMGGBPB_01694	CDS	825				hypothetical protein
IBMGGBPB_01695	CDS	795				hypothetical protein
IBMGGBPB_01696	CDS	252				hypothetical protein
IBMGGBPB_01697	CDS	399				hypothetical protein
IBMGGBPB_01698	CDS	750				hypothetical protein
IBMGGBPB_01699	CDS	402				hypothetical protein
IBMGGBPB_01700	CDS	567				hypothetical protein
IBMGGBPB_01701	CDS	267				hypothetical protein
IBMGGBPB_01702	CDS	324				hypothetical protein
IBMGGBPB_01703	CDS	2055	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
IBMGGBPB_01704	CDS	1548				hypothetical protein
IBMGGBPB_01705	CDS	207				hypothetical protein
IBMGGBPB_01706	CDS	2136				hypothetical protein
IBMGGBPB_01707	CDS	534				hypothetical protein
IBMGGBPB_01708	CDS	501				hypothetical protein
IBMGGBPB_01709	CDS	453				hypothetical protein
IBMGGBPB_01710	CDS	336				hypothetical protein
IBMGGBPB_01711	CDS	273				hypothetical protein
IBMGGBPB_01712	CDS	150				hypothetical protein
IBMGGBPB_01713	CDS	978				hypothetical protein
IBMGGBPB_01714	CDS	750	dnaC_4		COG1484	DNA replication protein DnaC
IBMGGBPB_01715	CDS	348				hypothetical protein
IBMGGBPB_01716	CDS	312				hypothetical protein
IBMGGBPB_01717	CDS	270				hypothetical protein
IBMGGBPB_01718	CDS	234	dinI_3			DNA damage-inducible protein I
IBMGGBPB_01719	CDS	603				hypothetical protein
IBMGGBPB_01720	CDS	207				hypothetical protein
IBMGGBPB_01721	CDS	612				hypothetical protein
IBMGGBPB_01722	CDS	147				hypothetical protein
IBMGGBPB_01723	CDS	798				hypothetical protein
IBMGGBPB_01724	CDS	219				hypothetical protein
IBMGGBPB_01725	CDS	126				hypothetical protein
IBMGGBPB_01726	CDS	450				hypothetical protein
IBMGGBPB_01727	CDS	138				hypothetical protein
IBMGGBPB_01728	CDS	474				hypothetical protein
IBMGGBPB_01729	CDS	336				hypothetical protein
IBMGGBPB_01730	CDS	453				hypothetical protein
IBMGGBPB_01731	CDS	582	tfaE			Prophage tail fiber assembly protein TfaE
IBMGGBPB_01732	CDS	2439				hypothetical protein
IBMGGBPB_01733	CDS	243				hypothetical protein
IBMGGBPB_01734	CDS	615				hypothetical protein
IBMGGBPB_01735	CDS	792				hypothetical protein
IBMGGBPB_01736	CDS	378				hypothetical protein
IBMGGBPB_01737	CDS	558				hypothetical protein
IBMGGBPB_01738	CDS	648	narL_1		COG2197	Nitrate/nitrite response regulator protein NarL
IBMGGBPB_01739	CDS	1044	ccmH_2		COG3088	Cytochrome c-type biogenesis protein CcmH
IBMGGBPB_01740	CDS	558	dsbE_4		COG0526	Thiol:disulfide interchange protein DsbE
IBMGGBPB_01741	CDS	1932	ccmF_4		COG1138	Cytochrome c-type biogenesis protein CcmF
IBMGGBPB_01742	CDS	480	ccmE_4		COG2332	Cytochrome c-type biogenesis protein CcmE
IBMGGBPB_01743	CDS	213	ccmD_4		COG3114	Heme exporter protein D
IBMGGBPB_01744	CDS	738	ccmC_4		COG0755	Heme exporter protein C
IBMGGBPB_01745	CDS	657	ccmB_4		COG2386	Heme exporter protein B
IBMGGBPB_01746	CDS	618	ccmA_4	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
IBMGGBPB_01747	CDS	225	oadB_1	7.2.4.2	COG1883	Oxaloacetate decarboxylase beta chain
IBMGGBPB_01748	CDS	1659	citA	2.7.13.3	COG3290	Sensor histidine kinase CitA
IBMGGBPB_01749	CDS	687	citB		COG4565	Transcriptional regulatory protein CitB
IBMGGBPB_01750	CDS	921	rihC	3.2.-.-	COG1957	Non-specific ribonucleoside hydrolase RihC
IBMGGBPB_01751	CDS	1203				hypothetical protein
IBMGGBPB_01752	CDS	951	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
IBMGGBPB_01753	CDS	450	fkpB	5.2.1.8	COG1047	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
IBMGGBPB_01754	CDS	501	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
IBMGGBPB_01755	CDS	2835	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
IBMGGBPB_01756	CDS	939	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
IBMGGBPB_01757	CDS	210				hypothetical protein
IBMGGBPB_01758	CDS	1374	xylP			Isoprimeverose transporter
IBMGGBPB_01759	CDS	2040				hypothetical protein
IBMGGBPB_01760	CDS	894	nhaR		COG0583	Transcriptional activator protein NhaR
IBMGGBPB_01761	CDS	1167	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
IBMGGBPB_01762	CDS	1716	assT_2	2.8.2.22		Arylsulfate sulfotransferase AssT
IBMGGBPB_01763	CDS	1248				hypothetical protein
IBMGGBPB_01764	CDS	1191	chuR_2	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
IBMGGBPB_01765	CDS	1494		3.1.6.-	COG3119	N-acetylgalactosamine-6-O-sulfatase
IBMGGBPB_01766	CDS	762				hypothetical protein
IBMGGBPB_01767	CDS	1563	mggB	3.1.3.-	COG0737	Mannosylglucosyl-3-phosphoglycerate phosphatase
IBMGGBPB_01768	CDS	1719	assT_3	2.8.2.22		Arylsulfate sulfotransferase AssT
IBMGGBPB_01769	CDS	219				hypothetical protein
IBMGGBPB_01770	CDS	1005	leuO_1			HTH-type transcriptional regulator LeuO
IBMGGBPB_01771	CDS	450				hypothetical protein
IBMGGBPB_01772	CDS	288				hypothetical protein
IBMGGBPB_01773	CDS	846				hypothetical protein
IBMGGBPB_01774	CDS	732	ycbF		COG3121	putative fimbrial chaperone YcbF
IBMGGBPB_01775	CDS	519	fimF_1			Protein FimF
IBMGGBPB_01776	CDS	546	ycbU		COG3539	putative fimbrial-like protein YcbU
IBMGGBPB_01777	CDS	1008	sfmH_1			putative fimbrial-like protein SfmH
IBMGGBPB_01778	CDS	2622	elfC_2		COG3188	putative outer membrane usher protein ElfC
IBMGGBPB_01779	CDS	687	sfmC_1			putative fimbrial chaperone SfmC
IBMGGBPB_01780	CDS	543	elfA			Laminin-binding fimbrial subunit ElfA
IBMGGBPB_01781	CDS	705	iprA_1			Inhibitor of hydrogen peroxide resistance
IBMGGBPB_01782	CDS	2997				hypothetical protein
IBMGGBPB_01783	CDS	2100				hypothetical protein
IBMGGBPB_01784	CDS	444				hypothetical protein
IBMGGBPB_01785	CDS	534				hypothetical protein
IBMGGBPB_01786	CDS	375				hypothetical protein
IBMGGBPB_01787	CDS	948	ybdO_2			putative HTH-type transcriptional regulator YbdO
IBMGGBPB_01788	CDS	1140	dnaJ		COG0484	Chaperone protein DnaJ
IBMGGBPB_01789	CDS	1917	dnaK_1		COG0443	Chaperone protein DnaK
IBMGGBPB_01790	CDS	405				hypothetical protein
IBMGGBPB_01791	CDS	714				hypothetical protein
IBMGGBPB_01792	CDS	567	satP		COG1584	Succinate-acetate/proton symporter SatP
IBMGGBPB_01793	CDS	591	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
IBMGGBPB_01794	CDS	954	talB	2.2.1.2	COG0176	Transaldolase B
IBMGGBPB_01795	CDS	1431	alsT_2		COG1115	Amino-acid carrier protein AlsT
IBMGGBPB_01796	CDS	774	yaaA		COG3022	Peroxide stress resistance protein YaaA
IBMGGBPB_01797	CDS	1287	thrC	4.2.3.1	COG0498	Threonine synthase
IBMGGBPB_01798	CDS	930	thrB	2.7.1.39	COG0083	Homoserine kinase
IBMGGBPB_01799	CDS	2463	thrA		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
IBMGGBPB_01800	CDS	687	trmL_2	2.1.1.207		tRNA (cytidine(34)-2'-O)-methyltransferase
IBMGGBPB_01801	CDS	717	arcA_1		COG0745	Aerobic respiration control protein ArcA
IBMGGBPB_01802	CDS	315				hypothetical protein
IBMGGBPB_01803	CDS	672	iprA_2			Inhibitor of hydrogen peroxide resistance
IBMGGBPB_01804	CDS	546	fimF_2			Protein FimF
IBMGGBPB_01805	CDS	684	lpfB_2			putative fimbrial chaperone LpfB
IBMGGBPB_01806	CDS	2538	fimD_1		COG3188	Outer membrane usher protein FimD
IBMGGBPB_01807	CDS	558				hypothetical protein
IBMGGBPB_01808	CDS	1086				hypothetical protein
IBMGGBPB_01809	CDS	1350	creD		COG4452	Inner membrane protein CreD
IBMGGBPB_01810	CDS	1425	creC	2.7.13.3	COG0642	Sensor protein CreC
IBMGGBPB_01811	CDS	690	creB		COG0745	Transcriptional regulatory protein CreB
IBMGGBPB_01812	CDS	489				hypothetical protein
IBMGGBPB_01813	CDS	108				hypothetical protein
IBMGGBPB_01814	CDS	870	rob_1		COG2207	Right origin-binding protein
IBMGGBPB_01815	tRNA	94				tRNA-Gly(tcc)
IBMGGBPB_01816	CDS	516	yjjX	3.6.1.-	COG1986	Inosine/xanthosine triphosphatase
IBMGGBPB_01817	CDS	327	trpR		COG2973	Trp operon repressor
IBMGGBPB_01818	CDS	1938	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
IBMGGBPB_01819	CDS	1668	ettA		COG0488	Energy-dependent translational throttle protein EttA
IBMGGBPB_01820	CDS	1233	nadR		COG1056	Trifunctional NAD biosynthesis/regulator protein NadR
IBMGGBPB_01821	CDS	1383	radA	3.6.4.-	COG1066	DNA repair protein RadA
IBMGGBPB_01822	CDS	969	serB	3.1.3.3	COG0560	Phosphoserine phosphatase
IBMGGBPB_01823	CDS	645	ytjB		COG3726	putative inner membrane protein Smp
IBMGGBPB_01824	CDS	1014	lplA	6.3.1.20	COG0095	Lipoate-protein ligase A
IBMGGBPB_01825	CDS	690	gltF_1			Protein GltF
IBMGGBPB_01826	CDS	690	gltF_2			Protein GltF
IBMGGBPB_01827	CDS	708				hypothetical protein
IBMGGBPB_01828	CDS	2196	yraJ		COG3188	Outer membrane usher protein YraJ
IBMGGBPB_01829	CDS	573				hypothetical protein
IBMGGBPB_01830	CDS	720	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
IBMGGBPB_01831	CDS	1224	deoB	5.4.2.7	COG1015	Phosphopentomutase
IBMGGBPB_01832	CDS	1323	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
IBMGGBPB_01833	CDS	780	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
IBMGGBPB_01834	CDS	1551	yjjI			putative protein YjjI
IBMGGBPB_01835	CDS	864	yjjW	1.97.1.-	COG1180	Putative glycyl-radical enzyme activating enzyme YjjW
IBMGGBPB_01836	CDS	774	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
IBMGGBPB_01837	CDS	1095				hypothetical protein
IBMGGBPB_01838	CDS	162				hypothetical protein
IBMGGBPB_01839	CDS	618	osmY_1		COG2823	Osmotically-inducible protein Y
IBMGGBPB_01840	CDS	1590	prfC		COG4108	Peptide chain release factor RF3
IBMGGBPB_01841	CDS	681	yjjG	3.1.3.5	COG1011	Pyrimidine 5'-nucleotidase YjjG
IBMGGBPB_01842	CDS	447	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
IBMGGBPB_01843	CDS	438	holD	2.7.7.7	COG3050	DNA polymerase III subunit psi
IBMGGBPB_01844	CDS	1029	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
IBMGGBPB_01845	tRNA	88				tRNA-Leu(cag)
IBMGGBPB_01846	tRNA	87				tRNA-Leu(cag)
IBMGGBPB_01847	tRNA	87				tRNA-Leu(cag)
IBMGGBPB_01848	CDS	237				hypothetical protein
IBMGGBPB_01849	CDS	1065				hypothetical protein
IBMGGBPB_01850	CDS	789	fhuF		COG4114	Ferric iron reductase protein FhuF
IBMGGBPB_01851	CDS	459				hypothetical protein
IBMGGBPB_01852	CDS	420	bglJ		COG2197	Transcriptional activator protein BglJ
IBMGGBPB_01853	CDS	99				hypothetical protein
IBMGGBPB_01854	CDS	726	yjjQ			Putative transcription factor YjjQ
IBMGGBPB_01855	CDS	945	yjjP		COG2966	Inner membrane protein YjjP
IBMGGBPB_01856	CDS	474				hypothetical protein
IBMGGBPB_01857	CDS	540	dnaT			Primosomal protein 1
IBMGGBPB_01858	CDS	738	dnaC_5		COG1484	DNA replication protein DnaC
IBMGGBPB_01859	CDS	462				hypothetical protein
IBMGGBPB_01860	CDS	2292	mdoB	2.7.8.20		Phosphoglycerol transferase I
IBMGGBPB_01861	CDS	1011	frlB_2	3.5.-.-	COG2222	Fructosamine deglycase FrlB
IBMGGBPB_01862	CDS	1062	glmS_2	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
IBMGGBPB_01863	CDS	849	manZ_3		COG3716	PTS system mannose-specific EIID component
IBMGGBPB_01864	CDS	780	agaC_2		COG3715	N-acetylgalactosamine permease IIC component 1
IBMGGBPB_01865	CDS	462	sorB_1	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
IBMGGBPB_01866	CDS	423				hypothetical protein
IBMGGBPB_01867	CDS	2694	dgaR_2			Transcriptional regulatory protein DagR
IBMGGBPB_01868	CDS	1662	tsr_2		COG0840	Methyl-accepting chemotaxis protein I
IBMGGBPB_01869	CDS	2151	btsT		COG1966	Pyruvate/proton symporter BtsT
IBMGGBPB_01870	CDS	204				hypothetical protein
IBMGGBPB_01871	CDS	957	yjiA	3.6.-.-	COG0523	P-loop guanosine triphosphatase YjiA
IBMGGBPB_01872	CDS	303				hypothetical protein
IBMGGBPB_01873	CDS	288				hypothetical protein
IBMGGBPB_01874	CDS	915	mrr		COG1715	Mrr restriction system protein
IBMGGBPB_01875	CDS	3510				hypothetical protein
IBMGGBPB_01876	CDS	1590	hsdM	2.1.1.72	COG0286	Type I restriction enzyme EcoKI M protein
IBMGGBPB_01877	CDS	1410	hsdS		COG0732	Type-1 restriction enzyme EcoKI specificity protein
IBMGGBPB_01878	CDS	333	symE_1	3.1.-.-		Toxic protein SymE
IBMGGBPB_01879	CDS	702				hypothetical protein
IBMGGBPB_01880	CDS	165				hypothetical protein
IBMGGBPB_01881	CDS	1371	sad_1	1.2.1.16	COG1012	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
IBMGGBPB_01882	CDS	516				hypothetical protein
IBMGGBPB_01883	CDS	1242	mdtM			Multidrug resistance protein MdtM
IBMGGBPB_01884	CDS	1272				hypothetical protein
IBMGGBPB_01885	CDS	1203				hypothetical protein
IBMGGBPB_01886	CDS	672				hypothetical protein
IBMGGBPB_01887	CDS	462	yjiG		COG0700	Inner membrane protein YjiG
IBMGGBPB_01888	CDS	1173	iadA	3.4.19.-		Isoaspartyl dipeptidase
IBMGGBPB_01889	CDS	909	yjiE_2			HTH-type transcriptional regulator YjiE
IBMGGBPB_01890	CDS	735	racX	5.1.1.10	COG1794	Broad specificity amino-acid racemase RacX
IBMGGBPB_01891	CDS	447				hypothetical protein
IBMGGBPB_01892	CDS	1014	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
IBMGGBPB_01893	CDS	726	lldR_3		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
IBMGGBPB_01894	CDS	528				hypothetical protein
IBMGGBPB_01895	CDS	462				hypothetical protein
IBMGGBPB_01896	CDS	912				hypothetical protein
IBMGGBPB_01897	CDS	996				hypothetical protein
IBMGGBPB_01898	CDS	609				hypothetical protein
IBMGGBPB_01899	CDS	297				hypothetical protein
IBMGGBPB_01900	CDS	258				hypothetical protein
IBMGGBPB_01901	CDS	1626	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
IBMGGBPB_01902	CDS	717	yeeN		COG0217	putative transcriptional regulatory protein YeeN
IBMGGBPB_01903	CDS	108				hypothetical protein
IBMGGBPB_01904	CDS	315				hypothetical protein
IBMGGBPB_01905	CDS	609				hypothetical protein
IBMGGBPB_01906	CDS	603				hypothetical protein
IBMGGBPB_01907	CDS	3642				hypothetical protein
IBMGGBPB_01908	CDS	3678				hypothetical protein
IBMGGBPB_01909	CDS	1092				hypothetical protein
IBMGGBPB_01910	CDS	813				hypothetical protein
IBMGGBPB_01911	CDS	2604				hypothetical protein
IBMGGBPB_01912	CDS	2085	lon_2	3.4.21.53		Lon protease
IBMGGBPB_01913	CDS	1008				hypothetical protein
IBMGGBPB_01914	CDS	3516				hypothetical protein
IBMGGBPB_01915	CDS	288	intS		COG0582	Prophage integrase IntS
IBMGGBPB_01916	tRNA	85				tRNA-Leu(caa)
IBMGGBPB_01917	CDS	1020	ahr	1.1.1.2	COG1064	Aldehyde reductase Ahr
IBMGGBPB_01918	CDS	531	gntK_2	2.7.1.12	COG3265	Thermoresistant gluconokinase
IBMGGBPB_01919	CDS	1032	idnD	1.1.1.264	COG1063	L-idonate 5-dehydrogenase (NAD(P)(+))
IBMGGBPB_01920	CDS	765	idnO	1.1.1.69		5-keto-D-gluconate 5-reductase
IBMGGBPB_01921	CDS	1320	idnT		COG2610	Gnt-II system L-idonate transporter
IBMGGBPB_01922	CDS	999	gntR_4			HTH-type transcriptional regulator GntR
IBMGGBPB_01923	CDS	1083	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
IBMGGBPB_01924	CDS	1101	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
IBMGGBPB_01925	CDS	1512	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
IBMGGBPB_01926	CDS	483	holC	2.7.7.7	COG2927	DNA polymerase III subunit chi
IBMGGBPB_01927	CDS	2856	valS	6.1.1.9	COG0525	Valine--tRNA ligase
IBMGGBPB_01928	CDS	1188	yjgN		COG4269	Inner membrane protein YjgN
IBMGGBPB_01929	CDS	504				hypothetical protein
IBMGGBPB_01930	CDS	489				hypothetical protein
IBMGGBPB_01931	CDS	765				hypothetical protein
IBMGGBPB_01932	CDS	417	rraB		COG3076	Regulator of ribonuclease activity B
IBMGGBPB_01933	CDS	1005	argI	2.1.3.3	COG0078	Ornithine carbamoyltransferase subunit I
IBMGGBPB_01934	CDS	453	tabA_1		COG2731	Toxin-antitoxin biofilm protein TabA
IBMGGBPB_01935	CDS	1221	arcA_2	3.5.3.6	COG2235	Arginine deiminase
IBMGGBPB_01936	CDS	933	arcC1	2.7.2.2		Carbamate kinase 1
IBMGGBPB_01937	CDS	1005	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
IBMGGBPB_01938	CDS	1404				hypothetical protein
IBMGGBPB_01939	CDS	489	argR_2			Arginine repressor
IBMGGBPB_01940	CDS	102				hypothetical protein
IBMGGBPB_01941	CDS	936	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
IBMGGBPB_01942	CDS	462	pyrI		COG1781	Aspartate carbamoyltransferase regulatory chain
IBMGGBPB_01943	CDS	387	ridA	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
IBMGGBPB_01944	CDS	447				hypothetical protein
IBMGGBPB_01945	CDS	2709	mgtA	7.2.2.14	COG0474	Magnesium-transporting ATPase, P-type 1
IBMGGBPB_01946	CDS	948	treR		COG1609	HTH-type transcriptional regulator TreR
IBMGGBPB_01947	CDS	582	treB_1		COG1263	PTS system trehalose-specific EIIBC component
IBMGGBPB_01948	CDS	876	treB_2		COG1263	PTS system trehalose-specific EIIBC component
IBMGGBPB_01949	CDS	1653	treC	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
IBMGGBPB_01950	CDS	2139	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
IBMGGBPB_01951	CDS	465	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
IBMGGBPB_01952	CDS	285	relE_1	3.1.-.-	COG2026	mRNA interferase toxin RelE
IBMGGBPB_01953	CDS	243	relB		COG3077	Antitoxin RelB
IBMGGBPB_01954	CDS	1914	licR		COG1762	putative licABCH operon regulator
IBMGGBPB_01955	CDS	741	dgaF_2	4.1.2.14		2-dehydro-3-deoxy-phosphogluconate aldolase
IBMGGBPB_01956	CDS	1119	dgaE_2	4.3.1.29		D-glucosaminate-6-phosphate ammonia lyase
IBMGGBPB_01957	CDS	1134		3.1.1.-	COG3964	Deacetylase
IBMGGBPB_01958	CDS	645				hypothetical protein
IBMGGBPB_01959	CDS	777				hypothetical protein
IBMGGBPB_01960	CDS	303				hypothetical protein
IBMGGBPB_01961	CDS	363				hypothetical protein
IBMGGBPB_01962	CDS	330				hypothetical protein
IBMGGBPB_01963	CDS	387	cybC		COG3783	Soluble cytochrome b562
IBMGGBPB_01964	CDS	1353	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
IBMGGBPB_01965	CDS	552				hypothetical protein
IBMGGBPB_01966	CDS	885				hypothetical protein
IBMGGBPB_01967	CDS	816				hypothetical protein
