locus_tag	ftype	length_bp	gene	EC_number	COG	product
GCJMANHL_01140	CDS	1134	pglA	2.4.1.290		N,N'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1,3-N-acetylgalactosaminyltransferase
GCJMANHL_01141	CDS	894				hypothetical protein
GCJMANHL_01142	CDS	1155	rfbD	5.4.99.9		UDP-galactopyranose mutase
GCJMANHL_01143	CDS	1896				hypothetical protein
GCJMANHL_01144	CDS	741	tagH	7.5.2.4	COG1134	Teichoic acids export ATP-binding protein TagH
GCJMANHL_01145	CDS	768	tagG		COG1682	Teichoic acid translocation permease protein TagG
GCJMANHL_01146	CDS	1005	wbgU	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
GCJMANHL_01147	CDS	1167	ugd	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
GCJMANHL_01148	CDS	1371	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
GCJMANHL_01149	CDS	1416	manC1	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase 1
GCJMANHL_01150	CDS	1407	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
GCJMANHL_01151	CDS	1434	tuaB		COG2244	Teichuronic acid biosynthesis protein TuaB
GCJMANHL_01152	CDS	1014				hypothetical protein
GCJMANHL_01153	CDS	1011				hypothetical protein
GCJMANHL_01154	CDS	993	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
GCJMANHL_01155	CDS	1398	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
GCJMANHL_01156	CDS	1158	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
GCJMANHL_01157	CDS	1233				hypothetical protein
GCJMANHL_01158	CDS	1005				hypothetical protein
GCJMANHL_01159	CDS	1146				hypothetical protein
GCJMANHL_01160	CDS	2154		2.7.10.-		Putative tyrosine-protein kinase in cps region
GCJMANHL_01161	CDS	1137				hypothetical protein
GCJMANHL_01162	CDS	1434				hypothetical protein
GCJMANHL_01163	CDS	630				hypothetical protein
GCJMANHL_01164	CDS	897	galF	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
GCJMANHL_01165	CDS	1584				hypothetical protein
GCJMANHL_01166	CDS	1848				hypothetical protein
GCJMANHL_01167	CDS	582	dcd	3.5.4.13	COG0717	dCTP deaminase
GCJMANHL_01168	CDS	642	udk	2.7.1.48	COG0572	Uridine kinase
GCJMANHL_01169	CDS	849	alkA	3.2.2.21	COG0122	DNA-3-methyladenine glycosylase 2
GCJMANHL_01170	CDS	1353	dnaK_1			Chaperone protein DnaK
GCJMANHL_01171	CDS	1857	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
GCJMANHL_01172	CDS	702	phoP_1			Virulence transcriptional regulatory protein PhoP
GCJMANHL_01173	CDS	141				hypothetical protein
GCJMANHL_01174	CDS	612				hypothetical protein
GCJMANHL_01175	CDS	1275	dctA_1		COG1301	C4-dicarboxylate transport protein
GCJMANHL_01176	CDS	1239	mdtA_2			Multidrug resistance protein MdtA
GCJMANHL_01177	CDS	3123	mdtB			Multidrug resistance protein MdtB
GCJMANHL_01178	CDS	3078	mdtC			Multidrug resistance protein MdtC
GCJMANHL_01179	CDS	1416	mdtD			Putative multidrug resistance protein MdtD
GCJMANHL_01180	CDS	1479	baeS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase BaeS
GCJMANHL_01181	CDS	723	baeR		COG0745	Transcriptional regulatory protein BaeR
GCJMANHL_01182	CDS	1362	rlhA_1		COG0826	23S rRNA 5-hydroxycytidine synthase
GCJMANHL_01183	CDS	897	yegS	2.7.1.-	COG1597	putative lipid kinase YegS
GCJMANHL_01184	CDS	663	hxpB_1	3.1.3.68	COG0637	Hexitol phosphatase B
GCJMANHL_01185	CDS	1278	csbX_1		COG0477	Alpha-ketoglutarate permease
GCJMANHL_01186	CDS	1464	xylB_1	2.7.1.17	COG1070	Xylulose kinase
GCJMANHL_01187	CDS	1368	mtlK	1.1.1.67	COG0246	Mannitol 2-dehydrogenase
GCJMANHL_01188	CDS	942	eryD		COG2390	Erythritol catabolism regulatory protein EryD
GCJMANHL_01189	CDS	1002	purR_1			HTH-type transcriptional repressor PurR
GCJMANHL_01190	CDS	750	rbtD	1.1.1.56		Ribitol 2-dehydrogenase
GCJMANHL_01191	CDS	1608	araB_1	2.7.1.16	COG1069	Ribulokinase
GCJMANHL_01192	CDS	1284	csbX_2		COG0477	Alpha-ketoglutarate permease
GCJMANHL_01193	CDS	1053	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
GCJMANHL_01194	CDS	801	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
GCJMANHL_01195	CDS	774	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
GCJMANHL_01196	CDS	423				hypothetical protein
GCJMANHL_01197	CDS	915	oxyR_1			Hydrogen peroxide-inducible genes activator
GCJMANHL_01198	CDS	1812	ade2	3.5.4.2	COG1001	Adenine deaminase 2
GCJMANHL_01199	CDS	1344	adeQ		COG2252	Adenine permease AdeQ
GCJMANHL_01200	CDS	900	dmlR_4			HTH-type transcriptional regulator DmlR
GCJMANHL_01201	CDS	318	rcnB		COG5455	Nickel/cobalt homeostasis protein RcnB
GCJMANHL_01202	CDS	462	yafP_1	2.3.1.-	COG0454	putative N-acetyltransferase YafP
GCJMANHL_01203	CDS	1110	apbC		COG0489	Iron-sulfur cluster carrier protein
GCJMANHL_01204	CDS	2043	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
GCJMANHL_01205	CDS	471				hypothetical protein
GCJMANHL_01206	CDS	720	btsR		COG3279	Transcriptional regulatory protein BtsR
GCJMANHL_01207	CDS	1725	btsS	2.7.13.3	COG3275	Sensor histidine kinase BtsS
GCJMANHL_01208	CDS	114				hypothetical protein
GCJMANHL_01209	CDS	738	yehW		COG1174	Glycine betaine uptake system permease protein YehW
GCJMANHL_01210	CDS	909	yehX	3.6.3.-	COG1125	Glycine betaine uptake system ATP-binding protein YehX
GCJMANHL_01211	CDS	396	yehY		COG1174	Glycine betaine uptake system permease protein YehY
GCJMANHL_01212	CDS	174				hypothetical protein
GCJMANHL_01213	CDS	105				hypothetical protein
GCJMANHL_01214	CDS	876				hypothetical protein
GCJMANHL_01215	CDS	759				hypothetical protein
GCJMANHL_01216	CDS	162				hypothetical protein
GCJMANHL_01217	CDS	213				hypothetical protein
GCJMANHL_01218	CDS	1146	ompN_1		COG3203	Outer membrane porin N
GCJMANHL_01219	CDS	282	yedR			Inner membrane protein YedR
GCJMANHL_01220	CDS	708	yedJ		COG1418	putative protein YedJ
GCJMANHL_01221	CDS	1401	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
GCJMANHL_01222	CDS	498	vsr	3.1.-.-	COG3727	Very short patch repair protein
GCJMANHL_01223	CDS	912	yedA			putative inner membrane transporter YedA
GCJMANHL_01224	CDS	912	yedI		COG2354	Inner membrane protein YedI
GCJMANHL_01225	CDS	1680	dgcQ	2.7.7.65		putative diguanylate cyclase DgcQ
GCJMANHL_01226	CDS	225				hypothetical protein
GCJMANHL_01227	CDS	192	dsrB			Protein DsrB
GCJMANHL_01228	CDS	624	rcsA		COG2771	Transcriptional regulatory protein RcsA
GCJMANHL_01229	CDS	432				hypothetical protein
GCJMANHL_01230	CDS	1488	amyA	3.2.1.1	COG0366	Cytoplasmic alpha-amylase
GCJMANHL_01231	CDS	768	fliY_3		COG0834	L-cystine-binding protein FliY
GCJMANHL_01232	CDS	987	dcyD	4.4.1.15	COG2515	D-cysteine desulfhydrase
GCJMANHL_01233	CDS	669	yecS_2		COG0765	L-cystine transport system permease protein YecS
GCJMANHL_01234	CDS	753	artM_1		COG1126	Arginine transport ATP-binding protein ArtM
GCJMANHL_01235	CDS	723	sdiA		COG2771	Regulatory protein SdiA
GCJMANHL_01236	CDS	225				hypothetical protein
GCJMANHL_01237	CDS	657	uvrY		COG2197	Response regulator UvrY
GCJMANHL_01238	CDS	1833	uvrC		COG0322	UvrABC system protein C
GCJMANHL_01239	CDS	549	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
GCJMANHL_01240	tRNA	76				tRNA-Gly(gcc)
GCJMANHL_01241	tRNA	74				tRNA-Cys(gca)
GCJMANHL_01242	tRNA	87				tRNA-Leu(taa)
GCJMANHL_01243	CDS	882	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
GCJMANHL_01244	CDS	669				hypothetical protein
GCJMANHL_01245	CDS	1143	tyrP		COG0814	Tyrosine-specific transport protein
GCJMANHL_01246	CDS	240				hypothetical protein
GCJMANHL_01247	CDS	498	ftnA_1	1.16.3.2	COG1528	Bacterial non-heme ferritin
GCJMANHL_01248	CDS	639				hypothetical protein
GCJMANHL_01249	CDS	1422	hsrA_1			putative transport protein HsrA
GCJMANHL_01250	CDS	252				hypothetical protein
GCJMANHL_01251	CDS	1563	yagG_1		COG2211	Putative glycoside/cation symporter YagG
GCJMANHL_01252	CDS	510	ftnA_2	1.16.3.2	COG1528	Bacterial non-heme ferritin
GCJMANHL_01253	CDS	981	araF		COG1879	L-arabinose-binding periplasmic protein
GCJMANHL_01254	CDS	1515	araG	7.5.2.12	COG1129	Arabinose import ATP-binding protein AraG
GCJMANHL_01255	CDS	981	araH		COG1172	L-arabinose transport system permease protein AraH
GCJMANHL_01256	CDS	789	otsB	3.1.3.12	COG1877	Trehalose-6-phosphate phosphatase
GCJMANHL_01257	CDS	1425	otsA	2.4.1.15	COG0380	Trehalose-6-phosphate synthase
GCJMANHL_01258	CDS	429	uspC		COG0589	Universal stress protein C
GCJMANHL_01259	CDS	1584	yagG_2		COG2211	Putative glycoside/cation symporter YagG
GCJMANHL_01260	CDS	1140	yesR	3.2.1.172	COG4225	Unsaturated rhamnogalacturonyl hydrolase YesR
GCJMANHL_01261	CDS	1734	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
GCJMANHL_01262	CDS	570	yecM		COG3102	Protein YecM
GCJMANHL_01263	CDS	744	cutC_2		COG3142	Copper homeostasis protein CutC
GCJMANHL_01264	CDS	1005	cmoB	2.5.1.-	COG0500	tRNA U34 carboxymethyltransferase
GCJMANHL_01265	CDS	744	cmoA	2.1.3.-	COG0500	Carboxy-S-adenosyl-L-methionine synthase
GCJMANHL_01266	CDS	396	yecN		COG3788	Inner membrane protein YecN
GCJMANHL_01267	CDS	819				hypothetical protein
GCJMANHL_01268	CDS	567	yecD	3.-.-.-	COG1335	Isochorismatase family protein YecD
GCJMANHL_01269	CDS	1788	aspS	6.1.1.12	COG0173	Aspartate--tRNA ligase
GCJMANHL_01270	CDS	444	nudB	3.6.1.67	COG0494	Dihydroneopterin triphosphate diphosphatase
GCJMANHL_01271	CDS	741	yebC		COG0217	putative transcriptional regulatory protein YebC
GCJMANHL_01272	CDS	522	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
GCJMANHL_01273	CDS	612	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
GCJMANHL_01274	CDS	1011	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
GCJMANHL_01275	CDS	786	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
GCJMANHL_01276	CDS	753	znuC	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
GCJMANHL_01277	CDS	945	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
GCJMANHL_01278	CDS	1320	mepM	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
GCJMANHL_01279	CDS	975	lpxM	2.3.1.243	COG1560	Lipid A biosynthesis myristoyltransferase
GCJMANHL_01280	CDS	1443	pykA	2.7.1.40	COG0469	Pyruvate kinase II
GCJMANHL_01281	CDS	888	hexR_3		COG1737	HTH-type transcriptional regulator HexR
GCJMANHL_01282	CDS	1476	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
GCJMANHL_01283	CDS	1812	edd	4.2.1.12	COG0129	Phosphogluconate dehydratase
GCJMANHL_01284	CDS	642	eda		COG0800	KHG/KDPG aldolase
GCJMANHL_01285	CDS	1179	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
GCJMANHL_01286	CDS	348				hypothetical protein
GCJMANHL_01287	CDS	660	yebE		COG2979	Inner membrane protein YebE
GCJMANHL_01288	CDS	2028	ptrB	3.4.21.83	COG1770	Protease 2
GCJMANHL_01289	CDS	660	exoX	3.1.11.-	COG0847	Exodeoxyribonuclease 10
GCJMANHL_01290	CDS	231	holE	2.7.7.7		DNA polymerase III subunit theta
GCJMANHL_01291	CDS	375	yobA		COG2372	Protein YobA
GCJMANHL_01292	CDS	870	yebZ		COG1276	Inner membrane protein YebZ
GCJMANHL_01293	CDS	339				hypothetical protein
GCJMANHL_01294	CDS	1011			COG2990	putative protein
GCJMANHL_01295	CDS	654	pphA	3.1.3.16	COG0639	Serine/threonine-protein phosphatase 1
GCJMANHL_01296	CDS	192				hypothetical protein
GCJMANHL_01297	CDS	240	yebV			putative protein YebV
GCJMANHL_01298	CDS	1389	rsmF	2.1.1.178	COG0144	Ribosomal RNA small subunit methyltransferase F
GCJMANHL_01299	CDS	2634	yebT		COG3008	Intermembrane transport protein YebT
GCJMANHL_01300	CDS	1284	yebS		COG2995	Intermembrane transport protein YebS
GCJMANHL_01301	CDS	498	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
GCJMANHL_01302	CDS	678	proQ		COG3109	RNA chaperone ProQ
GCJMANHL_01303	CDS	2049	prc	3.4.21.102	COG0793	Tail-specific protease
GCJMANHL_01304	CDS	885	htpX	3.4.24.-	COG0501	Protease HtpX
GCJMANHL_01305	CDS	1371	ribZ_1			Riboflavin transporter RibZ
GCJMANHL_01306	CDS	792	kdgR_1		COG1414	Transcriptional regulator KdgR
GCJMANHL_01307	CDS	240				hypothetical protein
GCJMANHL_01308	CDS	291				hypothetical protein
GCJMANHL_01309	CDS	210	cspC			Cold shock-like protein CspC
GCJMANHL_01310	CDS	1746	ftsI_1	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
GCJMANHL_01311	CDS	795	rlmA	2.1.1.187	COG0500	23S rRNA (guanine(745)-N(1))-methyltransferase
GCJMANHL_01312	CDS	567	mntP		COG1971	putative manganese efflux pump MntP
GCJMANHL_01313	CDS	459				hypothetical protein
GCJMANHL_01314	CDS	852	manZ_1		COG3716	PTS system mannose-specific EIID component
GCJMANHL_01315	CDS	801	manY		COG3715	PTS system mannose-specific EIIC component
GCJMANHL_01316	CDS	972	manX	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
GCJMANHL_01317	CDS	1560				hypothetical protein
GCJMANHL_01318	CDS	1578	pdeD	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeD
GCJMANHL_01319	CDS	1365	sdaA	4.3.1.17	COG1760	L-serine dehydratase 1
GCJMANHL_01320	CDS	579	nudL	3.6.1.-		putative Nudix hydrolase NudL
GCJMANHL_01321	CDS	1356	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
GCJMANHL_01322	CDS	186				hypothetical protein
GCJMANHL_01323	CDS	345	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
GCJMANHL_01324	CDS	1911	yoaA	3.6.4.12	COG1199	putative ATP-dependent DNA helicase YoaA
GCJMANHL_01325	CDS	696	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
GCJMANHL_01326	CDS	582	slp		COG3065	Outer membrane protein Slp
GCJMANHL_01327	CDS	1719	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
GCJMANHL_01328	CDS	1116	rnd	3.1.13.5	COG0349	Ribonuclease D
GCJMANHL_01329	CDS	270	minE		COG0851	Cell division topological specificity factor
GCJMANHL_01330	CDS	813	minD		COG2894	Septum site-determining protein MinD
GCJMANHL_01331	CDS	699	minC		COG0850	Septum site-determining protein MinC
GCJMANHL_01332	CDS	282	ycgL		COG3100	Protein YcgL
GCJMANHL_01333	CDS	660	ycgM		COG0179	putative protein YcgM
GCJMANHL_01334	CDS	447				hypothetical protein
GCJMANHL_01335	CDS	345	yeaR_1		COG3615	putative protein YeaR
GCJMANHL_01336	CDS	531	dsbB		COG1495	Disulfide bond formation protein B
GCJMANHL_01337	CDS	1551	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
GCJMANHL_01338	CDS	720	fadR		COG2186	Fatty acid metabolism regulator protein
GCJMANHL_01339	CDS	1533				hypothetical protein
GCJMANHL_01340	CDS	1299	dadA_1	1.4.99.-		D-amino acid dehydrogenase
GCJMANHL_01341	CDS	1071	dadX	5.1.1.1	COG0787	Alanine racemase, catabolic
GCJMANHL_01342	CDS	426	cvrA_1		COG3263	K(+)/H(+) antiporter NhaP2
GCJMANHL_01343	CDS	1266	cvrA_2		COG3263	K(+)/H(+) antiporter NhaP2
GCJMANHL_01344	CDS	915	ldcA	3.4.17.13	COG1619	Murein tetrapeptide carboxypeptidase
GCJMANHL_01345	CDS	612	emtA	4.2.2.-	COG0741	Endo-type membrane-bound lytic murein transglycosylase A
GCJMANHL_01346	CDS	2121	fhuA_2		COG1629	Ferrichrome outer membrane transporter/phage receptor
GCJMANHL_01347	CDS	1746	treA	3.2.1.28	COG1626	Periplasmic trehalase
GCJMANHL_01348	CDS	1440			COG2308	putative protein
GCJMANHL_01349	CDS	930			COG2307	putative protein
GCJMANHL_01350	CDS	816			COG1305	putative protein
GCJMANHL_01351	CDS	747				hypothetical protein
GCJMANHL_01352	CDS	858				hypothetical protein
GCJMANHL_01353	CDS	1014				hypothetical protein
GCJMANHL_01354	CDS	801				hypothetical protein
GCJMANHL_01355	CDS	942	tsaR_2			HTH-type transcriptional regulator TsaR
GCJMANHL_01356	CDS	990	tdcB	4.3.1.19	COG1171	L-threonine dehydratase catabolic TdcB
GCJMANHL_01357	CDS	1332	tdcC		COG0814	Threonine/serine transporter TdcC
GCJMANHL_01358	CDS	1209	tdcD	2.7.2.15	COG0282	Propionate kinase
GCJMANHL_01359	CDS	2295	tdcE	2.3.1.-	COG1882	PFL-like enzyme TdcE
GCJMANHL_01360	CDS	1065	livJ_1		COG0683	Leu/Ile/Val/Thr-binding protein
GCJMANHL_01361	CDS	915	livH_2		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
GCJMANHL_01362	CDS	1287				hypothetical protein
GCJMANHL_01363	CDS	876	glnQ_2	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
GCJMANHL_01364	CDS	720	livF_2		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
GCJMANHL_01365	CDS	894	yjiE			HTH-type transcriptional regulator YjiE
GCJMANHL_01366	CDS	1644	pckA_1	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
GCJMANHL_01367	CDS	477				hypothetical protein
GCJMANHL_01368	CDS	825	pcpR_1			PCP degradation transcriptional activation protein
GCJMANHL_01369	CDS	189				hypothetical protein
GCJMANHL_01370	CDS	1296	kgtP_1			Alpha-ketoglutarate permease
GCJMANHL_01371	CDS	807	ais	5.3.3.7		Aconitate isomerase
GCJMANHL_01372	CDS	900	cynR_1			HTH-type transcriptional regulator CynR
GCJMANHL_01373	CDS	483				hypothetical protein
GCJMANHL_01374	CDS	768	rluA_1	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
GCJMANHL_01375	CDS	540				hypothetical protein
GCJMANHL_01376	CDS	330				hypothetical protein
GCJMANHL_01377	CDS	1341				hypothetical protein
GCJMANHL_01378	CDS	654				hypothetical protein
GCJMANHL_01379	CDS	741	ompA_3			Outer membrane protein A
GCJMANHL_01380	CDS	2487				hypothetical protein
GCJMANHL_01381	CDS	210				hypothetical protein
GCJMANHL_01382	rRNA	83				5S ribosomal RNA (partial)
GCJMANHL_01383	tRNA	76				tRNA-Thr(ggt)
GCJMANHL_01384	rRNA	110				5S ribosomal RNA
GCJMANHL_01385	CDS	222				hypothetical protein
GCJMANHL_01386	CDS	3111	acrF_1		COG0841	Multidrug export protein AcrF
GCJMANHL_01387	CDS	1140	acrE			Multidrug export protein AcrE
GCJMANHL_01388	CDS	651	acrR_1		COG1309	HTH-type transcriptional regulator AcrR
GCJMANHL_01389	CDS	297	fis		COG2901	DNA-binding protein Fis
GCJMANHL_01390	CDS	966	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
GCJMANHL_01391	CDS	882	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
GCJMANHL_01392	CDS	1452	panF		COG4145	Sodium/pantothenate symporter
GCJMANHL_01393	CDS	243	yhdT		COG3924	putative membrane protein YhdT
GCJMANHL_01394	CDS	1350	accC	6.3.4.14	COG0439	Biotin carboxylase
GCJMANHL_01395	CDS	468	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
GCJMANHL_01396	CDS	453	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
GCJMANHL_01397	CDS	609	msrQ		COG2717	Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
GCJMANHL_01398	CDS	1002	msrP	1.8.5.-	COG2041	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
GCJMANHL_01399	CDS	1941	csrD			RNase E specificity factor CsrD
GCJMANHL_01400	CDS	1044	mreB		COG1077	Cell shape-determining protein MreB
GCJMANHL_01401	CDS	993	mreC		COG1792	Cell shape-determining protein MreC
GCJMANHL_01402	CDS	489	mreD		COG2891	Rod shape-determining protein MreD
GCJMANHL_01403	CDS	582	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
GCJMANHL_01404	CDS	1470	rng	3.1.26.-	COG1530	Ribonuclease G
GCJMANHL_01405	CDS	3798				hypothetical protein
GCJMANHL_01406	CDS	1446	tldD	3.4.-.-	COG0312	Metalloprotease TldD
GCJMANHL_01407	CDS	930	dmlR_5			HTH-type transcriptional regulator DmlR
GCJMANHL_01408	CDS	204	aaeX			Protein AaeX
GCJMANHL_01409	CDS	933	aaeA_1		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
GCJMANHL_01410	CDS	1968	aaeB_1		COG1289	p-hydroxybenzoic acid efflux pump subunit AaeB
GCJMANHL_01411	CDS	276	yhcO		COG2732	putative protein YhcO
GCJMANHL_01412	CDS	267				hypothetical protein
GCJMANHL_01413	CDS	264				hypothetical protein
GCJMANHL_01414	CDS	471	argR		COG1438	Arginine repressor
GCJMANHL_01415	CDS	939	mdh_1	1.1.1.37	COG0039	Malate dehydrogenase
GCJMANHL_01416	CDS	630				hypothetical protein
GCJMANHL_01417	CDS	666				hypothetical protein
GCJMANHL_01418	CDS	1269	sdcS			Sodium-dependent dicarboxylate transporter SdcS
GCJMANHL_01419	CDS	900	ttdA	4.2.1.32	COG1951	L(+)-tartrate dehydratase subunit alpha
GCJMANHL_01420	CDS	618	ttdB	4.2.1.32	COG1838	L(+)-tartrate dehydratase subunit beta
GCJMANHL_01421	CDS	252	oadG	7.2.4.2	COG3630	Oxaloacetate decarboxylase gamma chain
GCJMANHL_01422	CDS	1785	oadA	7.2.4.2	COG0511	Oxaloacetate decarboxylase alpha chain
GCJMANHL_01423	CDS	1302	oadB	7.2.4.2	COG1883	Oxaloacetate decarboxylase beta chain
GCJMANHL_01424	CDS	711	citG_1	2.4.2.52		2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
GCJMANHL_01425	CDS	1059	degS	3.4.21.107	COG0265	Serine endoprotease DegS
GCJMANHL_01426	CDS	1368	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
GCJMANHL_01427	CDS	399	yhcB		COG3105	Inner membrane protein YhcB
GCJMANHL_01428	CDS	1128	zapE_1		COG1485	Cell division protein ZapE
GCJMANHL_01429	CDS	429	rplM		COG0102	50S ribosomal protein L13
GCJMANHL_01430	CDS	393	rpsI		COG0103	30S ribosomal protein S9
GCJMANHL_01431	CDS	639	sspA		COG0625	Stringent starvation protein A
GCJMANHL_01432	CDS	495	sspB		COG2969	Stringent starvation protein B
GCJMANHL_01433	CDS	705	nanE	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
GCJMANHL_01434	CDS	1419	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
GCJMANHL_01435	CDS	4461	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
GCJMANHL_01436	CDS	933				hypothetical protein
GCJMANHL_01437	CDS	1284	exuT_2			Hexuronate transporter
GCJMANHL_01438	CDS	1017	rspB	1.1.1.-	COG1063	Starvation-sensing protein RspB
GCJMANHL_01439	CDS	1065	uxuA_1	4.2.1.8	COG1312	Mannonate dehydratase
GCJMANHL_01440	CDS	2340	arcB	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
GCJMANHL_01441	CDS	654	elbB	4.2.1.-	COG3155	Glyoxalase ElbB
GCJMANHL_01442	CDS	726	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
GCJMANHL_01443	CDS	273	ptsO		COG1925	Phosphocarrier protein NPr
GCJMANHL_01444	CDS	855	rapZ		COG1660	RNase adapter protein RapZ
GCJMANHL_01445	CDS	489	ptsN		COG1762	Nitrogen regulatory protein
GCJMANHL_01446	CDS	288	hpf		COG1544	Ribosome hibernation promoting factor
GCJMANHL_01447	CDS	1434	rpoN		COG1508	RNA polymerase sigma-54 factor
GCJMANHL_01448	CDS	726	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
GCJMANHL_01449	CDS	546	lptA		COG1934	Lipopolysaccharide export system protein LptA
GCJMANHL_01450	CDS	576	lptC		COG3117	Lipopolysaccharide export system protein LptC
GCJMANHL_01451	CDS	567	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
GCJMANHL_01452	CDS	1005	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
